company,cars_bought,type_buyer,frequency,recency,monetary,hp,age,mileage,sell_price,share_gear_type_1140_1141,share_gear_type_1139,share_gear_type_1138,share_fuel_type_1140,share_fuel_type_1139,share_fuel_type_other,profit_per_car
SARL GTS AUTO,3,Small_buyer,2,10,7,114,2018,70838,21124,0.333333333,0,0.666666667,1,0,0,383.6666667
"Kammerer Automobile, Inh. Natali Kammerer",5,Small_buyer,3,4,5,145,2010,191753,6435,0,1,0,1,0,0,741.8
Sa-car Gebrautwagen,1,Small_buyer,1,10,2,70,2005,57222,1601,0,0,1,0,1,0,456
Jaroslav Stadler,3,Small_buyer,2,3,3,76,2008,155038,2211,0,0,1,0,1,0,335.6666667
Just Trading Cars B.V.,93,Top_buyer,9,3,12,159,2019,36735,23191,0.387096774,0.290322581,0.322580645,0,0.752688172,0.247311828,1273.989247
KYM AUTOLAND ACTIV S.R.L.,2,Small_buyer,1,8,5,145,2014,229534,10409,0.5,0,0.5,1,0,0,1614.5
RUBEN CARREGAL CAMACHO,1,Small_buyer,1,4,5,150,2018,73196,21781,1,0,0,0,0,1,1393
Martijn Autoservice,1,Small_buyer,1,8,3,90,2014,118303,5613,0,0,1,0,1,0,319
Autohaus Brock GmbH,19,Medium_buyer,5,4,9,103,2011,93674,6643,0,0.052631579,0.947368421,0.105263158,0.894736842,0,757.5789474
Quality Car Center Gbr,18,Medium_buyer,5,2,10,202,2015,95874,21817,0.111111111,0.888888889,0,0.666666667,0.333333333,0,553.3888889
Mohamad El Tabbaa EXPORT IMPORT GROUP,1,Small_buyer,1,3,1,140,1996,212353,587,0,0,1,0,1,0,290
JS ITALIA DI CHIARA FORCELLA,1,Small_buyer,1,10,2,193,1999,187121,4260,0,0,1,0,1,0,837
Gb cars,1,Small_buyer,1,10,1,60,2005,149241,896,0,0,1,0,1,0,448
ALPINE ENERGETIC SRL,1,Small_buyer,1,7,5,190,2018,143036,22000,1,0,0,1,0,0,717
MVO AUTOMOBILES,5,Small_buyer,3,9,4,89,2007,85849,3275,0,0,1,0.2,0.8,0,262.4
EURL QUINTESSENCE AUTOMOBILES,4,Small_buyer,2,7,9,177,2015,110278,45537,0,0.5,0.5,1,0,0,1548.75
Diesel Auto Junek s.r.o.,21,Medium_buyer,6,1,9,136,2011,195988,8470,0,0,1,0.952380952,0.047619048,0,922.2380952
Timeless Automobiles SARL,14,Small_buyer,4,4,9,124,2011,73876,9709,0,0.071428571,0.928571429,0.357142857,0.642857143,0,683
"OLI MAR, Inh. Anna Hnatowska",5,Small_buyer,3,4,4,114,2001,232567,2137,0.2,0,0.8,0.2,0.8,0,-240
"Car Kosmetik Team, Inh. Mario Horn",9,Small_buyer,3,5,5,117,2007,124675,3320,0,0.111111111,0.888888889,0.222222222,0.666666667,0.111111111,37
František Šebela,1,Small_buyer,1,6,2,163,2012,152843,4728,0,0,1,1,0,0,679
"Autohandel am Hofgut, Inh. Vasili Berikelashvili",12,Small_buyer,4,1,9,142,2006,224986,13027,0.083333333,0.5,0.416666667,0.916666667,0.083333333,0,905
Michał Łucki MKCAR,4,Small_buyer,2,8,3,136,2006,220213,2306,0.25,0,0.75,0.25,0.75,0,465
Miklós-Motor Kft.,2,Small_buyer,1,10,3,110,2011,153411,3711,0,0,1,1,0,0,639.5
PLANTEL LOUVAVEL - UNIPESSOAL LDA,3,Small_buyer,2,7,5,145,2015,130917,10318,0.666666667,0.333333333,0,0.666666667,0.333333333,0,378.3333333
Miserg-Auto,2,Small_buyer,1,9,4,160,2008,219470,5466,0,0.5,0.5,1,0,0,316.5
GbR Özkara Mehmet & Ünaldi Mehmet & Özkara Osman,14,Small_buyer,4,6,11,167,2015,86201,43769,0.428571429,0.285714286,0.285714286,0.928571429,0.071428571,0,1778.5
CHESS TWO S.R.L.,2,Small_buyer,1,9,2,120,2008,237996,2090,0,0,1,1,0,0,151
Autohaus Hoefinghoff GmbH,2,Small_buyer,1,10,7,160,2020,14178,27493,0,1,0,0,0.5,0.5,993.5
Heinz Kühne GmbH & Co. KG,58,Top_buyer,8,6,12,242,2018,49252,50334,0.068965517,0.827586207,0.103448276,0.706896552,0.206896552,0.086206897,1536.5
Tomáš Kikuš,11,Small_buyer,4,4,6,111,2007,196967,3657,0.272727273,0.090909091,0.636363636,0.454545455,0.545454545,0,554.3636364
ADRENALINESPRING LDA,1,Small_buyer,1,2,2,175,2007,139347,2965,0,0,1,0,1,0,-224
GROUPE PASSION AUTOMOBILES - BGA MOTORS - SAUSHEIM,3,Small_buyer,2,3,8,146,2019,20907,26074,0.666666667,0,0.333333333,0,1,0,1810.333333
"Ebret Car Service, Inh. Erol Ebret",1,Small_buyer,1,8,3,105,2011,187235,5700,0,0,1,1,0,0,737
Nerikes Bilcenter AB,3,Small_buyer,2,10,5,177,2009,152612,9782,0,0.666666667,0.333333333,0.666666667,0.333333333,0,971.6666667
OLIMPIA PD EOOD,5,Small_buyer,3,2,5,103,2011,190966,4051,0,0,1,0.4,0.6,0,306.8
MICHALOPOULOS ATHANASIOS DIMITRIOS,1,Small_buyer,1,6,2,110,2012,312750,3550,0,0,1,1,0,0,548
WEAR Credit Kft.,20,Medium_buyer,6,8,5,105,2007,183417,1497,0.05,0,0.95,0.15,0.85,0,360.35
"M Trading Slovakia, s.r.o.",1,Small_buyer,1,9,4,115,2018,91611,13900,0,0,1,1,0,0,502
Bram Automotive,1,Small_buyer,1,10,4,150,2015,156435,10960,0,1,0,0,1,0,429
"Radladen Rodenberg, Inh. Christian Thiele",1,Small_buyer,1,9,2,110,2009,126068,3169,0,0,1,1,0,0,521
Garagen Guido Casutt AG,1,Small_buyer,1,9,5,131,2021,3293,23740,0,1,0,0,1,0,740
ABRAMIDIS A KAI SIA E E||RENTIGO CARS,1,Small_buyer,1,10,3,130,2017,93524,9600,0,0,1,0,1,0,343
GI. CAR. S.A.S. DI GAETA GINA E C.,1,Small_buyer,1,9,5,170,2018,39133,22432,0,1,0,0,1,0,1606
Pavel Jelének,3,Small_buyer,2,9,2,84,2005,182160,1349,0,0,1,0,1,0,341.3333333
Autohaus Immoor GmbH,19,Medium_buyer,5,8,9,99,2016,50090,12168,0.105263158,0.105263158,0.789473684,0.263157895,0.736842105,0,933.6842105
"Rhein Automobile, Inh. Ahmet Calik",1,Small_buyer,1,8,4,125,2017,96168,11650,0,0,1,0,1,0,924
PUH ELIA Jowita Stachura-Jakóbik,1,Small_buyer,1,8,2,163,2004,264392,1350,0,0,1,0,1,0,392
MARTINEAU - DURAND,18,Medium_buyer,5,4,9,106,2015,66677,8359,0,0,1,0,0.5,0.5,891.7777778
DI PAOLA PASQUALE,1,Small_buyer,1,7,4,185,2013,190588,11251,0,1,0,0,1,0,689
LUNEL AUTOMOBILES,1,Small_buyer,1,8,6,420,2016,50999,35049,0,1,0,0,1,0,1564
BCS CAR SRLS,1,Small_buyer,1,8,2,95,2004,82964,2069,0,0,1,0,1,0,534
Sauto SRL,4,Small_buyer,2,9,4,101,2013,184899,4935,0,0,1,1,0,0,669.25
SAS AFRICAN TRADING AND SOURCING,3,Small_buyer,2,4,2,147,2000,249807,650,0,0.333333333,0.666666667,0,1,0,187.6666667
BMSO,4,Small_buyer,2,5,7,110,2017,45722,15498,0,0,1,0.5,0.5,0,221.75
AUTO DELTA S.N.C. DI DEL GROSSO STEFANO E SCARAMELLA STEFANO,2,Small_buyer,1,3,6,289,2009,105775,21418,0,0,1,0,1,0,888
EXPERT INVEST S.R.L.,1,Small_buyer,1,7,1,73,2004,126759,879,1,0,0,0,1,0,231
KING CARS S.R.L.S.,1,Small_buyer,1,8,4,90,2018,14954,16664,1,0,0,0,1,0,582
"Ias Automobile, Inh. Iasmin Malai Mare",19,Medium_buyer,5,4,6,124,2007,161367,2567,0.052631579,0.105263158,0.842105263,0.894736842,0.105263158,0,526.8421053
RETRO TRANS Kft.,8,Small_buyer,3,4,5,107,2011,149251,3999,0,0,1,0,1,0,565.125
Automobil Centrum,1,Small_buyer,1,9,3,70,2009,116754,5100,0,0,1,0,1,0,284
"Yan Automobile, Inh. Yan Kulishyr",3,Small_buyer,2,9,5,213,2013,134455,10650,0,0.666666667,0.333333333,0,1,0,-974
DHE - MTK MOTORS S.R.L.,4,Small_buyer,2,4,6,204,2012,168648,12207,0,1,0,1,0,0,911.25
Filmar Trade LTD,2,Small_buyer,1,9,3,71,2013,124569,4415,0,0,1,0,1,0,631.5
"Kaymak, Mevlut",1,Small_buyer,1,8,2,75,2004,110053,1405,0,0,1,0,1,0,457
"ISP Autohaus, Inh. Liridon Spahija",1,Small_buyer,1,10,4,135,2016,130317,11241,0,1,0,0,1,0,1087
Wilker Kft,6,Small_buyer,3,6,7,108,2013,144465,10827,0,0.666666667,0.333333333,0.666666667,0,0.333333333,634.3333333
"Autopark Hohenzollern, Inh. Ahmet Sarmusak",3,Small_buyer,2,6,6,221,2011,136545,16309,0,1,0,1,0,0,689.6666667
Autohaus Schultheis GmbH,2,Small_buyer,1,6,6,165,2011,115032,21215,0,0.5,0.5,0.5,0.5,0,705
"Auto-Haunreiter, Inh. Gregor Haunreiter",6,Small_buyer,3,7,7,159,2011,107904,10658,0,0.166666667,0.833333333,0.333333333,0.666666667,0,709
"OiL! Tankstelle Akansu, Inh. Ibo Akansu",28,Medium_buyer,6,3,7,124,2006,198673,2612,0,0.321428571,0.678571429,0.5,0.5,0,213.1071429
AUTOMOVILES TORREGROSA SL,43,Medium_buyer,7,4,11,136,2015,76851,13930,0.186046512,0.093023256,0.720930233,0.418604651,0.581395349,0,540.255814
"SUBTILCAR,LDA",7,Small_buyer,3,10,8,120,2014,72015,12861,0,0,1,0.857142857,0.142857143,0,478.7142857
SIXSERVICESLT SL,1,Small_buyer,1,10,4,220,2013,66526,17280,0,0,1,0,1,0,447
GROUPE PASSION AUTOMOBILES -  KODO MAZDA,4,Small_buyer,2,5,8,193,2017,33147,24271,0,0.25,0.75,0,1,0,1274
"MS Automotive, Inh. Mariam Shahab",2,Small_buyer,1,5,4,177,2011,164178,8697,0,0.5,0.5,1,0,0,972
Autohaus Mauerhoff GmbH & Co. KG,104,Top_buyer,9,3,12,111,2019,19678,18129,0.076923077,0.451923077,0.471153846,0.048076923,0.711538462,0.240384615,1142.663462
Kölbl-Automobile GmbH,3,Small_buyer,2,10,8,249,2016,53836,27990,0.666666667,0.333333333,0,0,1,0,840.3333333
"H&N AUTOMOBILE, Inh. Hüseyin Serbes",9,Small_buyer,3,6,5,111,2006,98443,2596,0,0.111111111,0.888888889,0,1,0,560.2222222
db-5 SIA,1,Small_buyer,1,10,2,143,2010,202469,4802,0,0,1,1,0,0,655
AUTOBOSS SEVILLA OCASION SL,7,Small_buyer,3,6,9,177,2019,54620,19150,0.714285714,0,0.285714286,0.142857143,0.285714286,0.571428571,587.5714286
SIA NNB TRADING,1,Small_buyer,1,10,4,215,2014,193917,15586,0,1,0,1,0,0,1099
"FIRMA HANDLOWO USŁUGOWA ""ADAM 12"" Ryszewski Adam",1,Small_buyer,1,8,3,135,2012,205894,8758,0,0,1,1,0,0,334
"TRGOLES Gradac, d.o.o.",1,Small_buyer,1,6,5,261,2020,31279,33800,1,0,0,0,0,1,984
Auto Zentrum Stoll GmbH,6,Small_buyer,3,9,6,138,2010,114326,7691,0.166666667,0.333333333,0.5,0.5,0.5,0,856.3333333
Cappendijk Auto's Goes,1,Small_buyer,1,8,7,408,2020,22063,55650,0,1,0,0,0,1,1837
JOSEPH CHARLY CHARLES,1,Small_buyer,1,10,4,185,2010,144245,10252,0,1,0,0,1,0,352
"Gebrauchtwagenautohaus - f r a n k -, Inh. Harald Frank",17,Medium_buyer,5,5,9,141,2013,61748,11051,0,0.058823529,0.941176471,0.058823529,0.941176471,0,337.3529412
"prince cars, Inh. Palwasha Zagari",4,Small_buyer,2,8,6,190,2011,150477,9007,0,1,0,0.75,0.25,0,1305.5
Václav Juhanyák,2,Small_buyer,1,8,3,122,2006,233336,2757,0,0,1,1,0,0,545
MASTER FLOWER S.R.L.,1,Small_buyer,1,5,3,200,2011,145600,7415,0,0,1,0,1,0,356
Jumbo Garage GmbH,1,Small_buyer,1,7,4,150,1995,200178,11479,0,1,0,0,1,0,512
Dubenko Serhii,19,Medium_buyer,5,4,7,113,2008,197214,2871,0.052631579,0,0.947368421,0.157894737,0.842105263,0,254.7368421
AUTOMECLIS COMERCIO DE AUTOMOVEIS SA,1,Small_buyer,1,10,3,75,2017,74318,8850,0,0,1,0,1,0,-1350
GUIDOLIN SERVICE CAR SRL,8,Small_buyer,3,6,8,97,2015,64418,9660,0,0.125,0.875,0.375,0.625,0,644.875
AQUITAINE NEGOCE AUTO,5,Small_buyer,3,3,7,215,2011,100651,12870,0,0.2,0.8,0,1,0,675.2
GRUP SIGMA DOCTOR GSM SRL,1,Small_buyer,1,3,2,163,2006,202568,3731,0,1,0,0,1,0,281
SPRL MECANORAMA,1,Small_buyer,1,10,2,105,2011,103460,4850,0,0,1,0,1,0,132
DANILO DEGIORGI & C. - S.R.L.,11,Small_buyer,4,6,9,76,2017,18794,13334,0.545454545,0.090909091,0.363636364,0,1,0,1116
Auto-Mark Marcin Baran,2,Small_buyer,1,6,3,155,2010,247068,2985,0,0.5,0.5,1,0,0,616
SEGURASDOMUS SL,1,Small_buyer,1,8,4,258,2014,169619,15827,0,1,0,1,0,0,-243
"Mich's Mobile Aufbereitung, Inh. Michael Ebner",4,Small_buyer,2,7,3,113,2007,191625,2284,0,0,1,0.25,0.75,0,364.25
"Autowelt Demir, Inh. Muharrem Demir",2,Small_buyer,1,6,5,108,2018,58367,13607,0,0.5,0.5,1,0,0,498.5
"DI VITA MOTORS, Inh. Fabio Di Vita",1,Small_buyer,1,10,5,155,2018,106351,25421,1,0,0,1,0,0,521
"Autohaus Stemberger, Inh. Stefan Stemberger",7,Small_buyer,3,8,7,110,2016,79663,10236,0,0,1,0.428571429,0.571428571,0,592.7142857
KRI-DAN Kft.,7,Small_buyer,3,8,5,132,2010,196851,4946,0.142857143,0,0.857142857,0.714285714,0.285714286,0,624.1428571
GARAGE 19 DI IVAN INZILLO,11,Small_buyer,4,9,5,100,2007,171810,2013,0,0,1,0.181818182,0.818181818,0,383.9090909
"Wüstmark Automobile, Inh. Adilaa Zurmati",3,Small_buyer,2,9,4,143,2007,144030,4294,0,0.333333333,0.666666667,0.333333333,0.666666667,0,277.6666667
"AutoForum Biebesheim, Inh. Bülent Kilic",28,Medium_buyer,6,6,9,162,2003,164163,4865,0.071428571,0.714285714,0.214285714,0.285714286,0.714285714,0,530.9285714
Jóo Autómobil Kft.,27,Medium_buyer,6,8,8,103,2009,129673,3309,0.074074074,0,0.925925926,0.074074074,0.925925926,0,619.9259259
