ID,Rating_2021,Awards_Won_2021,Avg_Training_Score_2021,Was_Promoted_2021,Rating_2022,Awards_Won_2022,Avg_Training_Score_2022,Is_Promoted_2022
6213,3,0,79,0,5,1,65,
8446,3,0,94,1,2,0,97,
5791,,0,64,1,5,1,59,
4135,1,0,51,0,1,0,70,
8481,4,0,68,0,4,1,71,
9437,3,0,51,0,1,1,51,
79,3,0,87,1,5,1,63,
4230,3,0,86,0,3,1,76,
9575,5,0,70,1,2,0,44,
4190,5,0,80,0,1,1,84,
5022,3,0,97,1,2,0,79,
8153,,0,85,0,3,0,42,
2462,5,0,43,0,5,0,63,
8945,,1,70,0,2,0,58,
6992,,0,80,0,1,1,93,
981,3,0,,0,1,0,78,
2617,5,0,92,1,4,0,72,
8851,3,0,60,0,3,1,86,
868,5,0,44,0,2,0,52,
3090,4,0,50,0,5,0,64,
2382,,0,49,0,5,0,100,
2012,,0,57,0,2,1,79,
7718,1,0,72,0,5,1,75,
8404,,0,60,0,3,0,92,
9175,4,0,69,0,2,1,79,
1157,3,0,68,0,4,1,96,
4616,4,0,78,0,4,0,98,
6604,4,0,58,0,4,1,55,
8143,3,0,87,0,1,0,45,
8905,5,0,55,0,4,1,55,
9835,1,0,49,0,5,0,100,
3339,,0,51,0,5,0,97,
2876,2,0,50,0,1,1,90,
8112,3,0,46,0,5,0,75,
9101,3,0,,0,5,1,63,
1240,3,0,59,0,2,1,99,
7153,3,1,56,0,4,0,94,
918,3,0,80,1,5,1,100,
7648,2,0,51,0,4,1,83,
6630,3,0,68,0,5,1,52,
4904,3,0,63,1,5,1,89,
9677,2,0,60,0,3,1,67,
4738,4,0,58,0,3,1,49,
6058,5,0,57,1,2,1,52,
6734,3,0,47,0,2,1,83,
8703,5,0,,0,3,0,52,
8986,4,0,81,0,5,1,52,
5216,,0,48,0,4,1,83,
667,1,0,54,0,5,1,79,
788,3,0,58,0,4,1,57,
4270,3,0,87,0,2,0,47,
8840,4,0,77,0,4,1,51,
2538,1,0,51,0,4,0,55,
1815,3,0,59,0,3,1,56,
7918,4,0,58,0,1,0,97,
4237,2,0,51,0,1,1,90,
4947,4,0,62,0,3,0,53,
3174,4,0,59,0,5,1,52,
3454,2,0,48,0,4,0,93,
4953,3,0,58,0,4,1,47,
3821,3,0,48,0,4,1,90,
2593,2,0,78,0,5,1,53,
5580,4,0,86,0,4,0,41,
7460,5,0,57,0,1,1,84,
1281,3,0,83,0,4,0,65,
7262,1,0,46,0,2,0,61,
807,4,0,62,0,1,1,78,
2036,3,0,68,0,3,0,73,
4016,5,0,82,0,4,0,88,
6670,3,0,84,0,4,0,94,
6817,3,0,78,0,5,1,64,
9081,5,0,58,0,5,0,86,
5554,5,0,58,0,1,1,95,
5891,1,0,47,0,4,0,65,
154,1,0,78,0,5,0,64,
1149,3,0,,0,4,1,66,
5536,2,0,80,0,5,1,87,
2129,3,1,56,0,2,1,45,
7056,3,0,49,0,2,1,59,
7164,1,0,49,0,5,1,100,
2310,4,0,64,0,4,1,80,
4834,5,0,59,0,1,0,47,
884,2,0,80,0,3,0,73,
6524,1,0,53,0,5,0,59,
7417,3,0,49,0,2,0,98,
4650,3,0,46,0,1,1,95,
1729,1,0,79,0,1,0,92,
4557,2,0,58,0,4,0,51,
287,5,0,47,0,5,1,99,
7877,4,1,59,0,1,1,47,
7523,4,0,85,0,1,0,55,
7608,3,1,71,0,1,0,86,
3433,4,0,57,0,1,1,51,
6663,,0,50,0,3,1,52,
4001,3,0,62,0,3,1,40,
1141,5,0,69,1,4,0,43,
8700,5,0,59,0,1,0,72,
9066,1,0,71,0,2,0,80,
8634,3,0,,0,2,1,42,
2639,3,0,79,0,5,0,44,
6410,,0,,0,2,0,91,
2300,1,0,48,0,3,0,88,
2171,3,0,80,0,1,1,81,
7285,3,0,82,0,5,1,75,
3567,4,0,65,0,2,1,70,
4840,5,0,60,0,1,1,86,
7453,,0,84,0,3,1,75,
8127,2,0,49,0,2,1,90,
931,3,0,73,0,5,1,96,
2714,5,0,51,0,2,0,61,
5412,1,0,81,0,5,1,45,
1215,4,0,82,0,3,1,61,
6419,1,0,,0,1,0,87,
8697,3,0,53,0,5,1,46,
5369,3,0,50,0,3,1,43,
7023,4,0,52,0,4,1,70,
7397,3,0,75,0,1,1,95,
7639,3,0,71,0,2,1,54,
5483,3,0,87,0,3,1,59,
7962,1,0,,0,2,0,85,
1258,1,0,48,0,1,0,42,
4611,1,0,85,0,1,1,86,
833,5,0,59,0,5,1,100,
9964,3,0,47,1,3,1,64,
6867,3,0,80,0,5,1,55,
2362,3,0,56,0,3,1,49,
5760,4,0,72,0,4,0,82,
7186,3,0,81,0,1,0,49,
8669,3,0,,0,5,0,99,
4145,4,0,79,0,2,0,78,
7194,5,0,80,0,1,0,63,
1393,5,0,77,1,4,1,49,
5322,3,0,82,0,3,0,41,
7395,2,0,84,0,5,1,69,
3787,1,0,48,0,1,1,97,
8560,4,0,68,0,1,0,67,
9862,3,0,55,0,3,0,80,
7609,3,0,71,0,1,0,59,
8235,,0,63,0,3,0,93,
8166,5,0,58,0,4,0,60,
6072,1,0,46,0,5,0,51,
8265,4,0,54,0,4,0,64,
73,3,0,46,0,1,0,95,
4180,4,0,84,0,5,1,65,
2126,4,0,53,1,2,1,52,
6007,5,0,84,1,5,1,75,
6209,1,0,53,0,4,0,46,
7720,5,0,56,0,1,0,68,
1711,1,0,48,0,5,0,98,
8653,3,0,50,0,3,1,40,
3709,5,0,52,0,1,1,89,
1041,4,0,,0,4,0,53,
7983,3,0,64,0,5,0,80,
8935,5,0,67,0,1,1,45,
611,3,1,90,1,4,1,51,
2761,3,0,72,0,3,0,95,
7623,4,0,53,0,4,1,69,
135,4,0,82,0,3,0,75,
9934,5,0,70,0,1,1,96,
4752,3,0,,0,1,0,88,
8704,3,0,68,0,5,1,43,
5473,5,0,48,0,1,1,49,
4142,4,0,75,0,3,0,50,
4648,3,0,80,0,3,0,83,
5390,3,0,62,0,4,0,53,
1040,5,0,62,1,1,0,86,
2888,3,0,52,0,1,0,74,
2173,3,0,55,0,2,0,47,
1988,3,0,48,0,3,1,93,
3239,4,0,84,0,2,0,89,
4702,1,0,50,0,5,0,43,
1652,5,0,56,0,1,0,57,
3494,1,0,47,0,3,1,77,
7993,5,0,63,0,3,0,66,
8890,1,0,55,0,2,1,44,
9077,3,0,68,0,2,0,57,
2999,4,0,85,0,5,0,61,
7605,2,0,71,0,5,1,63,
5849,3,0,51,0,2,1,93,
7485,5,0,67,0,1,0,72,
1059,4,0,82,0,5,0,78,
3485,3,0,56,0,4,0,80,
8116,4,0,49,0,2,0,93,
5128,1,0,48,0,4,1,66,
9055,3,0,50,0,5,1,76,
508,3,0,81,0,4,1,73,
2989,3,0,49,0,2,0,49,
1297,2,0,49,0,1,0,68,
1947,5,0,57,0,1,0,90,
2370,4,0,64,0,3,1,76,
8374,3,0,58,0,3,0,66,
9803,5,0,47,0,4,1,59,
7570,2,1,46,0,4,1,89,
1098,1,0,70,0,4,0,94,
2438,3,0,54,0,3,1,51,
8421,1,0,58,0,4,1,66,
3387,3,0,62,0,5,1,50,
2040,5,0,87,0,1,1,78,
3987,3,0,71,0,2,1,90,
269,5,0,51,0,1,1,68,
738,3,0,,0,5,1,98,
1153,5,0,75,0,2,1,78,
3400,,0,,0,4,1,62,
5965,,0,62,0,5,1,51,
62,3,0,49,0,4,1,66,
2484,3,0,73,1,5,1,72,
3015,2,0,50,0,4,0,77,
2727,4,0,50,0,4,1,44,
3092,3,0,51,0,2,1,53,
3689,2,0,70,1,2,1,88,
5326,,0,48,0,5,0,94,
6833,3,0,86,0,2,1,72,
6980,3,0,52,0,5,1,51,
7168,3,0,56,0,1,1,46,
8422,4,0,75,0,4,1,55,
9468,,0,58,0,4,0,86,
6452,3,1,59,0,1,0,60,
9831,5,0,48,0,3,1,100,
4412,2,0,59,0,2,0,75,
7629,5,0,60,0,1,0,96,
6186,3,0,69,0,3,0,83,
8338,4,0,58,0,4,0,72,
6791,5,0,47,0,5,1,89,
9210,4,0,,0,2,0,85,
25,5,0,60,0,5,1,82,
5824,1,0,79,0,4,0,57,
7862,3,0,,0,3,0,85,
7120,1,0,55,0,2,1,42,
8038,5,0,99,1,3,1,61,
1065,3,0,81,0,2,1,48,
2632,4,0,63,1,4,1,64,
575,5,0,86,0,3,0,52,
5270,5,0,46,0,4,1,97,
5872,5,0,92,1,4,0,94,
6427,5,0,,0,3,0,53,
9122,3,0,67,0,3,1,61,
2928,2,0,59,0,5,0,99,
2885,2,0,46,0,2,1,99,
3470,3,0,66,0,5,0,91,
6768,5,0,50,0,2,0,94,
5551,3,0,49,0,4,1,94,
9093,5,0,85,0,3,0,100,
7081,5,0,79,1,4,0,74,
7181,3,0,81,0,5,1,99,
7879,5,0,60,1,3,1,78,
8284,2,0,81,0,1,0,61,
2910,,0,52,0,2,1,45,
1600,3,0,80,0,1,0,84,
2647,2,0,51,0,5,0,91,
3125,1,0,81,0,2,1,65,
335,3,0,,0,3,1,51,
8924,3,0,86,0,2,0,75,
65,1,0,56,0,1,0,66,
5652,3,0,,0,5,1,42,
7916,3,0,,0,1,1,97,
2392,5,0,82,0,2,0,100,
8117,3,0,59,0,3,1,70,
9168,5,0,46,0,3,1,74,
2176,,0,76,0,3,0,51,
6522,1,0,48,0,2,1,99,
5259,2,0,73,0,2,1,100,
7386,5,0,68,0,1,0,60,
7674,5,0,58,0,2,0,48,
1769,5,0,85,0,3,1,58,
5201,4,0,55,1,4,0,89,
7376,3,0,48,0,5,0,63,
2656,5,0,79,1,3,0,43,
1451,3,0,51,0,2,1,89,
1708,3,0,51,0,5,0,48,
6856,5,0,52,1,3,0,88,
9436,3,0,79,0,1,0,66,
4442,3,0,67,0,4,1,57,
6574,4,0,77,0,2,0,57,
8351,,0,48,0,5,0,64,
6563,1,0,83,0,2,0,51,
4561,,0,72,0,2,0,50,
8981,5,0,81,0,1,0,83,
3620,3,0,74,0,2,1,93,
7205,,0,58,0,2,0,52,
9369,3,0,70,0,5,0,76,
7758,3,0,69,0,2,1,48,
9994,,0,73,1,5,0,80,
3270,5,0,59,0,4,1,86,
9418,5,0,58,0,3,0,60,
4956,3,0,43,0,3,0,99,
2238,4,0,50,0,1,0,54,
9366,,0,78,0,4,0,86,
3506,5,0,62,0,4,0,62,
7028,3,0,48,0,4,1,53,
3106,5,0,81,1,5,1,79,
8001,3,0,51,0,2,1,86,
915,3,0,77,0,1,1,86,
4071,3,0,59,0,5,0,75,
6351,,0,50,0,1,0,86,
8963,3,0,,0,4,0,79,
5895,4,0,,0,4,1,81,
6516,3,0,42,0,1,1,45,
3342,5,0,57,0,1,1,99,
3155,5,0,59,0,2,1,89,
6549,2,0,67,0,4,1,96,
7749,3,0,64,0,4,1,55,
7030,,0,83,0,5,0,85,
2065,3,0,51,0,3,0,89,
8848,1,0,53,0,3,0,53,
1010,3,0,74,1,1,0,57,
3705,3,0,56,0,5,0,66,
2557,3,1,96,1,5,1,66,
4981,3,0,55,0,3,1,93,
6517,5,0,47,1,1,1,74,
2598,1,0,81,0,4,1,73,
991,5,0,62,0,3,1,56,
5372,3,0,47,0,5,0,91,
6721,3,0,69,0,1,0,56,
5414,3,0,48,0,1,1,98,
8745,3,0,59,0,1,0,47,
5296,4,0,82,0,3,1,100,
2929,1,0,52,0,3,0,71,
3298,3,0,42,0,5,1,74,
8985,4,0,64,0,2,1,63,
4548,1,0,53,0,3,0,59,
5779,4,0,60,0,2,0,46,
8864,2,0,82,0,5,1,41,
1024,5,0,60,0,1,0,88,
3841,5,0,51,0,5,0,53,
5276,3,0,51,0,1,1,93,
854,3,0,47,0,2,1,48,
7329,1,0,81,0,1,1,89,
6504,3,0,49,0,2,1,41,
2708,3,0,64,0,2,1,75,
2134,4,0,48,0,3,1,55,
5682,3,0,50,0,4,0,40,
9497,3,0,46,0,3,1,97,
458,5,0,81,0,4,0,98,
7657,4,0,49,0,4,0,94,
8762,3,0,79,1,3,0,44,
2751,4,0,,0,4,1,95,
3267,3,0,64,0,4,1,59,
3297,4,0,75,0,4,1,64,
729,1,0,77,0,2,1,47,
6683,,0,51,0,4,1,97,
5039,5,0,64,0,2,0,67,
5407,1,0,86,0,1,1,41,
1853,4,0,53,0,5,0,70,
749,1,0,81,0,4,0,80,
9419,3,0,,0,3,0,83,
565,1,0,55,0,3,0,59,
2863,5,0,49,0,4,0,91,
4775,3,0,60,0,5,1,53,
367,3,0,88,0,1,1,93,
766,1,0,51,0,1,1,50,
7515,3,0,71,1,2,1,80,
3951,5,0,84,0,4,0,83,
4481,,0,84,0,4,1,93,
5609,3,0,47,0,4,0,80,
999,2,0,,0,3,1,68,
3208,3,0,56,0,1,1,84,
1805,2,0,51,0,1,1,95,
2041,3,0,86,0,2,1,90,
9354,1,0,48,0,3,0,54,
5885,4,0,47,0,1,1,89,
9971,3,0,74,0,5,0,82,
6855,5,0,,0,3,0,53,
4670,1,0,52,0,4,0,98,
1985,3,0,66,0,3,1,99,
8937,5,0,80,0,5,0,81,
1253,1,0,52,0,2,1,91,
4739,3,0,51,0,2,0,98,
6684,3,0,69,0,1,0,59,
8835,5,0,58,0,4,1,79,
7412,4,0,59,0,3,0,48,
9014,3,0,59,0,2,1,51,
5582,3,0,52,0,4,1,93,
1242,4,0,78,0,3,0,40,
3608,3,0,,0,2,1,59,
8283,3,0,82,0,4,0,72,
2480,,0,83,0,4,1,47,
6829,1,0,63,0,1,0,59,
2610,3,0,75,0,5,0,46,
5521,3,0,91,0,3,1,49,
9120,3,0,64,0,4,1,78,
2696,2,0,78,0,2,1,80,
4905,4,0,71,0,2,0,91,
7054,2,0,60,0,2,1,78,
5980,5,0,84,0,2,0,72,
6753,3,0,59,0,4,0,86,
7509,4,0,51,0,5,0,87,
3736,3,0,78,0,2,0,52,
1154,3,0,70,0,4,1,54,
3005,2,0,49,0,3,1,96,
5502,3,0,78,0,5,0,54,
7778,5,0,,0,1,0,75,
6106,1,0,71,0,2,0,90,
9252,3,0,70,0,4,1,48,
2279,3,0,60,0,1,0,90,
7466,3,0,63,0,1,0,62,
9249,3,0,44,1,3,0,60,
3331,3,0,71,0,4,1,85,
8730,2,0,,0,1,0,93,
8247,3,0,57,0,1,0,49,
5896,3,0,52,0,1,0,75,
9758,4,0,84,0,2,0,97,
870,3,0,59,0,2,0,89,
3599,5,0,78,0,1,1,77,
2116,1,0,50,0,1,1,65,
8624,2,0,49,0,1,1,58,
1476,3,0,51,0,5,0,69,
4453,1,0,,0,4,0,83,
3604,,0,52,0,3,1,58,
2964,5,0,43,0,3,0,96,
4438,1,0,52,0,3,1,75,
7958,2,0,49,0,2,0,43,
5798,3,0,55,0,2,1,85,
5146,5,0,60,0,5,0,66,
8649,5,0,83,0,2,0,78,
7649,3,0,56,0,5,1,83,
1592,1,0,47,0,1,0,96,
1810,5,0,82,0,5,1,48,
2899,3,0,71,0,2,1,40,
7801,5,0,48,0,1,0,41,
549,3,0,52,0,5,0,72,
1931,4,0,85,0,5,0,78,
3261,5,0,60,0,4,0,93,
4434,3,0,46,0,5,0,92,
5398,3,0,54,0,3,1,95,
6090,5,0,,0,5,0,100,
2574,1,0,50,0,4,1,60,
3858,,0,60,0,4,1,41,
9462,3,0,52,0,3,0,72,
6232,1,0,55,0,2,0,82,
8715,4,0,55,0,1,1,50,
235,,0,70,0,2,0,61,
1227,5,0,64,1,2,0,95,
1273,3,0,60,0,2,1,100,
249,3,0,81,0,5,1,61,
4353,3,0,52,0,3,0,91,
4404,1,0,54,0,4,1,47,
2535,4,0,47,0,5,1,56,
2307,3,0,82,0,2,0,76,
7830,1,0,46,0,2,0,84,
8194,2,0,48,0,5,0,62,
316,5,0,58,0,2,0,95,
1055,3,0,83,0,1,1,85,
3704,3,0,60,0,5,0,99,
8373,,0,74,0,1,0,98,
2038,3,0,51,0,2,1,87,
1490,4,0,57,0,1,1,71,
5925,4,0,56,0,1,0,52,
5948,3,0,84,0,5,0,61,
2215,3,0,63,0,5,0,73,
6634,3,0,60,0,5,0,69,
8994,4,0,79,0,5,0,74,
2052,5,0,64,1,4,1,97,
2783,3,0,60,0,3,1,62,
3492,3,0,78,0,5,1,90,
4555,4,0,75,0,4,0,64,
5589,5,0,80,0,4,1,43,
2024,4,0,54,0,4,1,100,
6510,1,0,55,0,5,0,46,
7177,4,0,50,0,1,1,89,
711,2,0,52,0,1,1,81,
952,4,0,80,0,4,0,57,
1875,1,0,50,0,1,0,87,
441,3,0,49,0,1,1,71,
4876,5,0,50,0,5,1,71,
6906,5,0,48,0,4,1,97,
3240,2,0,58,0,5,0,75,
8173,2,0,49,0,2,1,57,
893,1,0,47,0,1,0,60,
4586,4,0,58,0,3,0,70,
5491,3,0,,0,5,1,59,
7621,4,0,89,1,3,1,63,
1026,1,0,70,0,2,1,52,
1109,4,0,59,0,2,1,75,
5932,4,0,53,0,3,0,85,
8200,4,0,48,0,3,1,40,
2074,2,0,88,0,2,0,86,
2951,,0,52,0,5,0,45,
4013,4,0,48,0,4,1,69,
8842,1,0,54,0,4,0,61,
7740,,0,49,0,3,1,55,
3041,5,0,67,0,5,0,48,
2214,4,0,46,0,4,1,97,
1647,4,0,79,0,3,0,54,
4887,,0,48,0,2,1,51,
8746,3,0,53,0,3,0,67,
6915,2,0,58,0,2,0,88,
427,3,0,47,0,5,1,59,
7684,1,0,48,0,1,0,46,
980,2,0,46,0,5,0,77,
34,3,1,79,1,4,0,69,
2070,4,0,54,0,1,1,94,
6888,3,0,50,1,5,1,53,
5832,3,0,49,0,3,1,85,
8035,3,0,58,0,2,1,92,
8910,3,0,77,0,1,1,85,
4889,,0,50,0,1,0,73,
5723,1,0,68,0,5,1,68,
9507,5,0,51,0,5,0,47,
1744,5,0,48,0,5,1,48,
3006,3,0,60,0,4,1,87,
5757,3,0,88,1,3,1,58,
44,2,0,56,0,3,0,66,
6245,3,0,72,0,1,0,50,
8108,5,1,83,1,1,0,88,
8364,3,0,70,0,5,1,99,
3351,3,0,68,0,3,0,64,
4211,4,0,49,0,2,1,65,
129,,0,83,0,2,0,51,
3933,5,0,48,0,1,0,41,
6216,,0,60,0,4,1,57,
2522,,0,,0,3,0,77,
5785,3,0,81,1,3,0,51,
3368,2,0,72,0,3,0,69,
8453,,0,49,0,1,0,89,
8737,3,0,60,1,2,0,95,
1023,3,0,70,1,4,0,80,
3113,5,0,64,0,1,0,53,
484,3,0,70,0,1,1,84,
3927,1,0,52,0,2,1,43,
8410,5,0,82,1,3,1,78,
3538,5,0,62,1,4,1,52,
6454,5,0,79,0,3,1,69,
7307,,0,59,0,4,0,75,
7646,3,1,60,0,2,0,52,
8987,3,0,55,0,3,0,53,
7107,5,0,63,0,5,1,42,
9553,5,0,81,1,5,0,44,
4832,3,0,47,0,2,1,42,
6558,3,0,49,0,3,1,73,
1379,1,0,52,0,1,0,93,
2916,3,0,46,0,4,1,69,
3292,3,0,79,0,4,1,46,
9397,1,0,,0,3,0,81,
131,5,0,,0,5,1,70,
3017,4,0,83,0,3,1,76,
3857,3,0,73,0,2,1,77,
8133,1,0,59,0,1,0,42,
2753,3,0,49,0,3,0,97,
8509,3,0,,0,3,1,91,
8919,4,0,68,0,4,1,45,
1046,,0,46,0,5,0,93,
2551,3,0,50,0,2,0,89,
7913,3,0,50,1,3,0,53,
8784,3,0,63,0,1,0,48,
407,2,0,59,0,3,1,75,
8556,3,0,49,0,4,0,61,
8777,4,0,56,0,2,0,43,
1813,1,0,53,0,3,1,67,
321,1,0,78,0,2,1,53,
2706,1,0,,0,2,0,59,
5227,3,0,,0,2,0,97,
8596,3,0,,1,3,0,60,
4269,5,0,68,1,1,1,81,
2267,1,0,76,0,5,1,96,
433,1,0,57,0,4,1,79,
8519,,0,79,0,3,0,99,
225,3,0,58,0,1,1,84,
1368,4,0,73,0,5,0,48,
4436,5,0,49,0,4,0,97,
5959,2,0,81,0,2,0,54,
3071,3,0,79,0,5,1,53,
186,5,0,82,1,5,0,73,
6927,2,0,50,0,2,0,66,
7238,4,0,57,0,3,0,67,
1503,,0,50,0,3,0,88,
1933,3,0,49,0,2,1,77,
3537,5,0,85,1,5,0,43,
1603,3,0,47,0,4,1,74,
9979,3,0,80,0,2,1,95,
6055,3,0,47,0,4,0,67,
7315,1,0,,0,5,0,54,
130,3,0,46,0,3,1,65,
1291,4,0,84,0,5,0,85,
1334,4,0,62,0,1,1,68,
4656,3,0,54,0,5,1,87,
5696,5,0,,1,3,1,85,
8744,2,0,68,0,2,0,48,
8707,3,0,51,0,2,1,48,
3650,4,0,62,0,4,0,63,
2011,3,0,52,0,1,1,86,
3269,5,0,62,0,5,1,55,
7035,4,0,57,1,2,0,79,
8642,3,0,55,0,4,1,55,
400,,0,86,0,2,1,76,
1448,4,0,62,0,2,1,92,
4166,3,1,59,1,1,0,87,
7771,5,0,46,0,3,0,91,
8870,3,0,49,0,5,0,47,
6029,4,0,64,0,4,0,92,
2612,3,0,86,0,2,1,46,
5479,3,0,80,0,2,1,87,
4978,4,0,62,0,3,1,88,
4024,5,0,70,1,2,1,85,
9171,3,0,69,0,1,1,44,
9026,3,0,,0,2,1,53,
567,1,0,43,0,4,1,72,
2384,3,0,80,0,1,0,91,
9106,,0,77,0,1,0,42,
6945,3,0,68,0,4,0,97,
616,4,0,51,0,1,1,40,
4048,3,0,58,0,3,0,72,
8115,4,0,50,0,1,1,83,
1480,1,0,49,0,4,0,83,
5045,,0,80,0,5,1,48,
6760,3,0,49,1,4,0,90,
5515,5,0,49,0,5,0,91,
3181,1,0,62,0,4,0,56,
8018,5,0,89,1,5,1,66,
1986,,0,,0,5,0,92,
2383,1,0,50,0,5,0,76,
7145,3,0,89,0,4,1,51,
8949,4,0,84,0,4,1,72,
9664,2,0,50,0,4,0,53,
2765,4,0,79,0,5,1,67,
2363,1,1,54,0,5,0,71,
2180,,0,,0,3,1,93,
734,1,0,81,0,3,0,54,
1989,2,0,89,0,5,0,90,
9172,4,0,47,0,4,0,54,
9754,,1,,0,1,1,80,
7018,3,0,48,0,2,1,52,
2642,5,0,50,1,5,0,86,
4170,4,0,85,0,4,0,53,
4209,1,0,56,0,4,1,59,
29,2,0,62,0,2,0,40,
6617,5,0,59,0,2,0,51,
6507,3,0,50,0,5,1,86,
6439,3,0,72,0,2,0,64,
5094,5,0,60,0,2,0,73,
6434,2,0,42,0,3,0,92,
3012,3,0,49,0,1,0,75,
7038,2,0,84,0,1,1,61,
1195,4,0,62,0,5,0,58,
4083,5,0,60,0,1,1,73,
6233,4,0,84,0,5,0,89,
411,,0,47,0,4,0,79,
595,5,0,48,0,4,1,47,
3512,,0,68,0,5,1,57,
8972,5,0,52,0,1,1,100,
2968,4,0,51,1,1,0,85,
4315,3,0,,0,1,1,98,
4202,1,0,49,0,3,0,56,
5011,5,0,85,0,1,1,65,
2325,3,0,84,1,2,1,65,
5497,,0,88,0,3,1,78,
182,3,0,71,0,2,1,93,
736,1,0,50,0,1,0,49,
5145,3,0,56,0,5,0,95,
5244,1,0,87,1,5,1,89,
2577,5,0,90,0,5,1,62,
3329,4,0,62,0,2,1,71,
4881,3,0,52,0,4,1,65,
9247,3,0,58,0,1,0,81,
4475,5,0,69,0,2,0,99,
4988,2,0,69,0,4,0,47,
7125,5,0,,1,2,0,57,
8439,4,0,53,0,4,0,75,
3902,4,0,46,0,2,1,60,
4485,2,0,59,0,5,1,59,
5984,5,0,50,0,5,1,57,
4077,3,0,48,0,2,0,75,
7742,4,0,46,0,5,0,95,
2316,3,0,59,0,4,1,87,
2823,3,0,70,0,5,1,42,
1356,5,0,86,0,3,0,64,
5513,3,0,60,0,1,0,89,
4975,4,0,71,0,2,1,93,
8234,,0,50,0,1,0,48,
609,4,0,48,0,1,1,72,
3264,3,0,46,0,3,1,43,
7733,,0,59,0,5,0,47,
5257,3,0,62,0,4,1,62,
2477,3,0,79,0,1,0,75,
9018,3,0,52,0,1,1,63,
9579,1,0,51,0,2,0,42,
9681,1,0,53,0,2,0,75,
9450,5,0,69,1,4,1,95,
5553,5,0,53,0,5,1,52,
1698,5,0,85,0,2,0,44,
4229,1,0,57,0,4,1,51,
8513,1,0,75,0,3,0,50,
3241,5,0,98,1,5,1,60,
5261,5,0,47,0,1,0,93,
8298,2,0,49,1,3,0,94,
6806,3,0,56,0,5,0,55,
5425,2,0,60,0,2,1,82,
3105,5,0,76,1,5,0,87,
2815,5,0,85,0,1,0,61,
4084,,1,96,1,3,0,81,
8418,5,0,57,0,5,1,65,
3588,5,0,55,0,2,1,60,
3382,4,0,70,0,4,1,97,
7505,3,0,68,0,5,0,49,
211,3,0,50,0,5,1,98,
1745,5,0,60,0,4,0,68,
3133,5,0,84,0,5,1,93,
1307,4,0,56,0,2,0,76,
4313,1,0,80,0,2,1,77,
3123,,1,86,0,2,1,65,
2946,1,1,50,0,5,0,47,
5119,1,0,53,0,1,0,78,
159,3,0,56,0,5,1,87,
3760,5,0,62,0,3,0,82,
1740,5,0,47,0,4,1,46,
2635,5,0,50,0,5,1,72,
3656,3,0,49,0,4,0,44,
7492,3,1,64,0,1,0,57,
1756,3,0,50,0,1,1,75,
7704,4,0,60,0,5,1,92,
5025,3,0,,0,3,1,71,
6165,4,0,47,0,3,0,54,
5560,5,0,46,0,1,0,91,
6281,5,0,50,0,2,1,86,
2817,4,0,51,0,4,1,83,
2856,5,0,59,0,5,1,48,
1803,5,0,54,0,1,0,90,
8321,3,0,85,0,1,0,83,
8807,5,0,80,0,1,0,95,
9926,5,0,60,0,3,0,77,
3434,3,0,50,0,4,0,88,
5131,,0,80,0,3,1,87,
6588,,0,87,1,3,0,57,
4530,2,0,67,0,2,1,75,
2838,4,0,60,0,5,1,69,
8603,3,0,49,0,2,1,85,
3589,2,0,79,0,3,0,86,
9229,5,0,87,0,3,0,56,
7014,,0,49,0,5,0,51,
9983,5,0,51,0,5,0,81,
6004,,0,78,0,1,1,60,
8687,5,0,66,0,3,0,66,
3266,3,0,64,0,2,0,71,
5035,3,0,59,0,3,1,48,
3212,3,0,44,0,4,0,72,
9059,5,0,49,0,5,0,49,
6335,1,0,84,0,4,1,81,
6497,4,1,59,0,5,1,81,
8224,1,0,50,0,4,1,65,
8595,2,0,71,0,1,0,58,
1147,5,0,73,0,4,1,59,
7110,5,0,57,0,2,1,97,
9128,3,0,85,0,2,0,67,
3302,1,0,51,0,2,1,82,
9270,5,0,80,0,5,1,87,
6826,2,0,44,0,3,0,51,
4463,4,0,52,0,4,0,50,
6821,4,0,75,0,2,1,43,
4764,,0,56,0,2,0,66,
109,3,0,51,0,4,0,63,
2095,3,0,57,0,2,0,97,
6669,5,0,86,0,2,0,70,
8070,3,0,83,0,4,1,98,
8685,3,0,51,0,1,0,94,
6137,5,0,47,0,3,0,76,
459,4,0,83,0,5,1,70,
229,5,0,52,0,5,1,85,
313,3,0,85,0,1,0,82,
1295,3,0,49,0,4,1,80,
8138,3,0,58,0,5,1,81,
9183,3,0,67,0,1,1,42,
9878,3,0,51,0,2,0,96,
9568,4,0,49,1,4,1,80,
7426,4,0,55,0,5,0,76,
8208,1,0,69,0,4,0,93,
3440,4,0,54,0,1,0,96,
7928,3,0,44,0,1,0,43,
577,3,0,47,0,3,0,60,
9224,3,0,58,0,5,1,76,
3713,1,0,81,0,1,0,41,
1135,3,0,72,1,3,1,40,
9166,3,0,62,0,2,1,93,
230,4,0,67,0,3,1,44,
4046,1,0,,0,4,1,70,
6133,4,0,50,0,4,1,64,
9762,2,0,53,0,3,1,87,
256,5,0,51,1,4,0,89,
535,3,0,51,0,1,1,66,
6250,3,0,59,0,3,0,60,
7560,3,0,48,0,2,0,92,
2821,4,0,57,0,4,0,42,
2491,2,0,73,0,5,1,67,
4149,2,0,91,0,2,1,42,
7437,4,0,48,0,5,0,76,
