Days,Benfica - Stock,Benfica - League,Benfica - Home,Benfica - Opponent,Benfica - Spectators,Benfica - Ranking,Benfica - Points,Benfica - Entry Players,Benfica - Entry Values,Benfica - Exit Players,Benfica - Exit Values,Porto - Stock,Porto - League,Porto - Home,Porto - Opponent,Porto - Spectators,Porto - Ranking,Porto - Points,Porto - Entry Players,Porto - Entry Values,Porto - Exit Players,Porto - Exit Values,Sporting - Stock,Sporting - League,Sporting - Home,Sporting - Opponent,Sporting - Spectators,Sporting - Ranking,Sporting - Points,Sporting - Entry Players,Sporting - Entry Values,Sporting - Exit Players,Sporting - Exit Values,Ajax - Stock,Ajax - League,Ajax - Home,Ajax - Opponent,Ajax - Spectators,Ajax - Ranking,Ajax - Points,Ajax - Entry Players,Ajax - Entry Values,Ajax - Exit Players,Ajax - Exit Values,Dortmund - Stock,Dortmund - League,Dortmund - Home,Dortmund - Opponent,Dortmund - Spectators,Dortmund - Ranking,Dortmund - Points,Dortmund - Entry Players,Dortmund - Entry Values,Dortmund - Exit Players,Dortmund - Exit Values,Juventus - Stock,Juventus - League,Juventus - Home,Juventus - Opponent,Juventus - Spectators,Juventus - Ranking,Juventus - Points,Juventus - Entry Players,Juventus - Entry Values,Juventus - Exit Players,Juventus - Exit Values,Manchester United - Stock,Manchester United - League,Manchester United - Home,Manchester United - Opponent,Manchester United - Spectators,Manchester United - Ranking,Manchester United - Points,Manchester United - Entry Players,Manchester United - Entry Values,Manchester United - Exit Players,Manchester United - Exit Values,Lyon - Stock,Lyon - League,Lyon - Home,Lyon - Opponent,Lyon - Spectators,Lyon - Ranking,Lyon - Points,Lyon - Entry Players,Lyon - Entry Values,Lyon - Exit Players,Lyon - Exit Values,Copenhagen - Stock,Copenhagen - League,Copenhagen - Home,Copenhagen - Opponent,Copenhagen - Spectators,Copenhagen - Ranking,Copenhagen - Points,Copenhagen - Entry Players,Copenhagen - Entry Values,Copenhagen - Exit Players,Copenhagen - Exit Values,Braga - Stock,Braga - League,Braga - Home,Braga - Opponent,Braga - Spectators,Braga - Ranking,Braga - Points,Braga - Entry Players,Braga - Entry Values,Braga - Exit Players,Braga - Exit Values,Roma - Stock,Roma - League,Roma - Home,Roma - Opponent,Roma - Spectators,Roma - Ranking,Roma - Points,Roma - Entry Players,Roma - Entry Values,Roma - Exit Players,Roma - Exit Values,Milan - Stock,Milan - League,Milan - Home,Milan - Opponent,Milan - Spectators,Milan - Ranking,Milan - Points,Milan - Entry Players,Milan - Entry Values,Milan - Exit Players,Milan - Exit Values
17/05/2021,2.740,,,,,,,,,,,2.740,,,,,,,,,,,2.740,,,,,,,,,,,2.740,,,,,,,,,,,2.740,,,,,,,,,,,2.740,,,,,,,,,,,2.740,,,,,,,,,,,2.740,,,,,,,,,,,2.740,,,,,,,,,,,2.740,,,,,,,,,,,2.740,,,,,,,,,,,2.740,,,,,,,,,,
16/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.000,F,Vitesse,x,1,3,,,,,,33.000,F,Mainz,x,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.000,F,Nîmes Olympique,x,4,3,,,,,,30.000,C,Bröndby IF,10966,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.000,C,Cagliari Calcio,x,3,1,,,,
15/05/2021,,33.000,C,Sporting,,,3,,,,,,33.000,F,Rio Ave,,,3,,,,,,33.000,F,Benfica,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.000,C,Inter,x,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.000,C,Lázio,x,,3,,,,,,,,,,,,,,,
14/05/2021,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,33.000,C,Moreirense,x,,3,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,
13/05/2021,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,33.000,C,VVV-Venlo,x,1,3,,,,,2.760,Final,F,Leipzig,x,,3,,,,,2.760,,,,,,,,,,,2.760,34.000,C,Liverpool,,,0,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,,2.760,,,,,,,,,,
12/05/2021,2.750,,,,,,,,,,,2.750,,,,,,,,,,,2.750,,,,,,,,,,,2.750,,,,,,,,,,,2.750,,,,,,,,,,,2.750,36.000,F,Sassuolo,x,,3,,,,,2.750,,,,,,,,,,,2.750,,,,,,,,,,,2.750,,,,,,,,,,,2.750,,,,,,,,,,,2.750,36.000,F,Inter,x,,0,,,,,2.750,36.000,F,Torino,x,3,3,,,,
11/05/2021,2.840,32.000,F,CD Nacional,,,3,,,,,2.840,,,,,,,,,,,2.840,32.000,C,Boavista,x,,3,,,,,2.840,,,,,,,,,,,2.840,,,,,,,,,,,2.840,,,,,,,,,,,2.840,36.000,C,Leicester,,,0,,,,,2.840,,,,,,,,,,,2.840,,,,,,,,,,,2.840,,,,,,,,,,,2.840,,,,,,,,,,,2.840,,,,,,,,,,
10/05/2021,2.870,,,,,,,,,,,2.870,32.000,C,Farense,,,3,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,29.000,F,Nordsjaelland,2103,,1,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,
09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.000,F,Feyenoord,x,1,3,,,,,,,,,,,,,,,,,35.000,C,AC Milan,x,,0,,,,,,35.000,F,Aston Villa,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.000,F,Gil Vicente,,,1,,,,,,35.000,C,Crotone,x,,3,,,,,,35.000,F,Juventus,x,4,3,,,,
08/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.000,C,Leipzig,x,5,3,,,,,,,,,,,,,,1,"€17,000,000",,,,,,,,,,,,,36.000,C,FC Lorient,x,4,3,,,,,,,,,,,,,,1,€0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/05/2021,2.960,,,,,,,,,1,"€5,000,000",2.960,,,,,,,,,,,2.960,,,,,,,,,,,2.960,,,,,,,,,,,2.960,,,,,,,,,,,2.960,,,,,,,,,,,2.960,,,,,,,,,1,€0,2.960,,,,,,,,,,,2.960,,,,,,,1,€0,,,2.960,,,,,,,,,,,2.960,,,,,,,,,,,2.960,,,,,,,,,,
06/05/2021,2.840,31.000,C,FC Porto,x,,1,,,,,2.840,31.000,F,Benfica,x,,1,,,,,2.840,,,,,,,,,,,2.840,,,,,,,,,,,2.840,,,,,,,,,,,2.840,,,,,,,,,,,2.840,Meias-Finais,F,AS Roma,x,,0,,,,,2.840,,,,,,,,,,,2.840,,,,,,,,,,,2.840,,,,,,,,,,,2.840,Meias-Finais,C,Man. United,x,,3,,,,,2.840,,,,,,,,,,
05/05/2021,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,31.000,F,Rio Ave,,,3,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,31.000,C,Paços Ferreira,,,1,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,
04/05/2021,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,,2.870,,,,,,,,,,
03/05/2021,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,28.000,C,Aarhus GF,10365,,3,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,,2.830,,,,,,,,,,
02/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.000,C,FC Emmen,x,1,3,,,,,,,,,,,,,,,,,34.000,F,Udinese Calcio,x,,3,,,,,,,,,,,,,,,,,35.000,F,Mónaco,x,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.000,F,UC Sampdoria,x,,0,,,,,,,,,,,,,,,
01/05/2021,,,,,,,,,,,,,,,,,,,,,,,,30.000,C,CD Nacional,,,3,,,,,,,,,,,,,,,,,Meias-Finais,C,Holstein Kiel,x,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.000,C,Benevento,x,5,3,,,,
30/04/2021,2.940,30.000,F,Tondela,,,3,,,,,2.940,30.000,C,Famalicão,,,3,,,,,2.940,,,,,,,,,,,2.940,,,,,,,,,,,2.940,,,,,,,,,,,2.940,,,,,,,,,,,2.940,,,,,,,,,,,2.940,,,,,,,,,,,2.940,,,,,,,,,,,2.940,,,,,,,,,,,2.940,,,,,,,,,,,2.940,,,,,,,,,,
29/04/2021,2.970,,,,,,,,,,,2.970,,,,,,,,,,,2.970,,,,,,,,,,,2.970,,,,,,,,,,,2.970,,,,,,,,,,,2.970,,,,,,,,,,,2.970,Meias-Finais,C,AS Roma,x,,3,,,,,2.970,,,,,,,,,,,2.970,,,,,,,,,,,2.970,30.000,F,Marítimo,,,0,,,,,2.970,Meias-Finais,F,Man. United,x,,0,,,,,2.970,,,,,,,,,,
28/04/2021,2.800,,,,,,,,,,,2.800,,,,,,,,,,,2.800,,,,,,,,,,,2.800,,,,,,,,,,,2.800,,,,,,,,,,,2.800,,,,,,,,,,,2.800,,,,,,,,,,,2.800,,,,,,,,,,,2.800,,,,,,,,,,,2.800,,,,,,,,,,,2.800,,,,,,,,,,,2.800,,,,,,,,,,
27/04/2021,2.460,,,,,,,,,,,2.460,,,,,,,,,,,2.460,,,,,,,,,,,2.460,,,,,,,,,,,2.460,,,,,,,,,,,2.460,,,,,,,,,,,2.460,,,,,,,,,,,2.460,,,,,,,,,,,2.460,,,,,,,,,,,2.460,,,,,,,,,,,2.460,,,,,,,,,,,2.460,,,,,,,,,,
26/04/2021,2.530,29.000,C,Santa Clara,,,3,,,,,2.530,29.000,F,Moreirense,,,1,,,,,2.530,,,,,,,,,,,2.530,,,,,,,,,,,2.530,,,,,,,,,,,2.530,,,,,,,,,,,2.530,,,,,,,,,,,2.530,,,,,,,,,,,2.530,,,,,,,,,,,2.530,,,,,,,,,,,2.530,,,,,,,,,,,2.530,33.000,F,Lázio,x,2,0,,,,
25/04/2021,,,,,,,,,,,,,,,,,,,,,,,,29.000,F,Braga,,,3,,,,,,30.000,C,AZ Alkmaar,7500,1,3,,,,,,,,,,,,,,,,,33.000,F,Fiorentina,x,,1,,,,,,33.000,F,Leeds,,,1,,,,,,34.000,C,LOSC Lille,x,4,0,,,,,,27.000,F,Aarhus GF,8061,,3,,,,,,29.000,C,Sporting,,,0,,,,,,33.000,F,Cagliari Calcio,x,,0,,,,,,,,,,,,,,,
24/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.000,F,Wolfsburgo,x,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/04/2021,2.410,,,,,,,,,,,2.410,,,,,,,,,,,2.410,,,,,,,,,,,2.410,,,,,,,,,,,2.410,,,,,,,,,,,2.410,,,,,,,,,,,2.410,,,,,,,,,,,2.410,,,,,,,,,,,2.410,,,,,,,,,,,2.410,,,,,,,,,,,2.410,,,,,,,,,,,2.410,,,,,,,,,,
22/04/2021,2.430,28.000,F,Portimonense,,,3,,,,,2.430,28.000,C,Vitória SC,,,3,,,,,2.430,,,,,,,,,,,2.430,21.000,C,FC Utrecht,x,1,1,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,26.000,F,FC Midtjylland,4450,,0,,,,,2.430,,,,,,,,,,,2.430,32.000,C,Atalanta BC,x,,1,,,,,2.430,,,,,,,,,,
21/04/2021,2.440,,,,,,,,,,,2.440,,,,,,,,,,,2.440,28.000,C,B SAD,,,1,,,,,2.440,,,,,,,,,,,2.440,30.000,C,U. Berlim,x,5,3,,,,,2.440,32.000,C,Parma,x,,3,,,,,2.440,,,,,,,,,,,2.440,Quartos de final,C,Mónaco,x,,0,,,,,2.440,,,,,,,,,,,2.440,28.000,C,Boavista,,,3,,,,,2.440,,,,,,,,,,,2.440,32.000,C,Sassuolo,x,2,0,,,,
20/04/2021,2.370,,,,,,,,,,,2.370,,,,,,,,,,,2.370,,,,,,,,,,,2.370,,,,,,,,,,,2.370,,,,,,,,,,,2.370,,,,,,,,,,,2.370,,,,,,,,,,,2.370,,,,,,,,,,,2.370,,,,,,,,,,,2.370,,,,,,,,,,,2.370,,,,,,,,,,,2.370,,,,,,,,,,
19/04/2021,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,,2.430,,,,,,,,,,
18/04/2021,,,,,,,,,,,,,27.000,F,CD Nacional,,,3,,,,,,,,,,,,,,,,,Final,C,Vitesse,x,,3,,,,,,29.000,C,Werder Bremen,x,5,3,,,,,,31.000,F,Atalanta BC,x,,0,,,,,,32.000,C,FC Burnley,x,,3,,,,,,33.000,F,FC Nantes,x,4,3,,,,,,25.000,C,Nordsjaelland,,,1,,,,,,,,,,,,,,,,,31.000,F,Torino,x,,0,,,,,,31.000,C,Génova,x,2,3,,,,
17/04/2021,,27.000,C,Gil Vicente,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.000,F,Rio Ave,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/2021,2.470,,,,,,,,,,,2.470,,,,,,,,,,,2.470,27.000,F,Farense,,,3,,,,,2.470,,,,,,,,,,,2.470,,,,,,,,,,,2.470,,,,,,,,,,,2.470,,,,,,,,,,,2.470,,,,,,,,,,,2.470,,,,,,,,,,,2.470,,,,,,,,,,,2.470,,,,,,,,,,,2.470,,,,,,,,,,
15/04/2021,2.400,,,,,,,,,,,2.400,,,,,,,,,,,2.400,,,,,,,,,,,2.400,Quartos de final,F,AS Roma,,,1,,,,,2.400,,,,,,,,,,,2.400,,,,,,,,,,,2.400,Quartos de final,C,Granada CF,,,3,,,,,2.400,,,,,,,,,,,2.400,,,,,,,,,,,2.400,,,,,,,,,,,2.400,Quartos de final,C,Ajax,,,1,,,,,2.400,,,,,,,,,,
14/04/2021,2.350,,,,,,,,,,,2.350,,,,,,,,,,,2.350,,,,,,,,,,,2.350,,,,,,,,,,,2.350,Quartos de final,C,Man. City,x,,0,,,,,2.350,,,,,,,,,,,2.350,,,,,,,,,,,2.350,,,,,,,,,,,2.350,,,,,,,,,,,2.350,,,,,,,,,,,2.350,,,,,,,,,,,2.350,,,,,,,,,,
13/04/2021,2.340,,,,,,,,,,,2.340,Quartos de final,F,Chelsea,x,,3,,,,,2.340,,,,,,,,,,,2.340,,,,,,,,,,,2.340,,,,,,,,,,,2.340,,,,,,,,,,,2.340,,,,,,,,,,,2.340,,,,,,,,,,,2.340,,,,,,,,,,,2.340,,,,,,,,,,,2.340,,,,,,,,,,,2.340,,,,,,,,,,
12/04/2021,2.390,,,,,,,,,,,2.390,,,,,,,,,,,2.390,,,,,,,,,,,2.390,,,,,,,,,,,2.390,,,,,,,,,,,2.390,,,,,,,,,,,2.390,,,,,,,,,,,2.390,,,,,,,,,,,2.390,,,,,,,,,,,2.390,,,,,,,,,,,2.390,,,,,,,,,,,2.390,,,,,,,,,,
11/04/2021,,,,,,,,,,,,,,,,,,,,,,,,26.000,C,Famalicão,x,,1,,,,,,29.000,F,RKC Waalwijk,x,,3,,,,,,,,,,,,,,,,,30.000,C,Génova,x,,3,,,,,,31.000,F,Tottenham,,,3,,,,,,32.000,C,Angers SCO,x,4,3,,,,,,24.000,F,Bröndby IF,,,3,,,,,,26.000,C,B SAD,x,,1,,,,,,30.000,C,Bolonha,x,,3,,,,,,,,,,,,,,,
10/04/2021,,26.000,F,Paços Ferreira,x,,3,,,,,,26.000,F,Tondela,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.000,F,Estugarda,x,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.000,F,Parma,x,2,3,,,,
09/04/2021,2.320,,,,,,,,,,,2.320,,,,,,,,,,,2.320,,,,,,,,,,,2.320,,,,,,,,,,,2.320,,,,,,,,,,,2.320,,,,,,,,,,,2.320,,,,,,,,,,,2.320,,,,,,,,,,,2.320,,,,,,,,,,,2.320,,,,,,,,,,,2.320,,,,,,,,,,,2.320,,,,,,,,,,
08/04/2021,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,Quartos de final,C,AS Roma,x,,0,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,Quartos de final,F,Granada CF,x,,3,,,,,2.300,Oitavos de final,F,Red Star FC,x,,0,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,Quartos de final,F,Ajax,x,,3,,,,,2.300,,,,,,,,,,
07/04/2021,2.280,,,,,,,,,,,2.280,Quartos de final,C,Chelsea,x,,0,,,,,2.280,,,,,,,,,,,2.280,,,,,,,,,,,2.280,,,,,,,,,,,2.280,3.000,C,Nápoles,x,,3,,,,,2.280,,,,,,,,,,,2.280,,,,,,,,,,,2.280,,,,,,,,,,,2.280,,,,,,,,,,,2.280,,,,,,,,,,,2.280,,,,,,,,,,
06/04/2021,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,Quartos de final,F,Man. City,x,,0,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,
05/04/2021,,25.000,C,Marítimo,x,,3,,,,,,,,,,,,,,,,,25.000,F,Moreirense,x,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.000,C,Randers FC,,,3,,,,,,25.000,F,Farense,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.000,F,Heerenveen,x,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.000,C,Brighton,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2021,,,,,,,,,,,,,25.000,C,Santa Clara,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.000,C,Frankfurt,x,5,0,,,,,,29.000,F,Torino,x,,1,,,,,,,,,,,,,,,,,31.000,F,Lens,x,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.000,F,Sassuolo,x,,1,,,,,,29.000,C,UC Sampdoria,x,2,1,,,,
02/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2021,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,
31/03/2021,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,
30/03/2021,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,
29/03/2021,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,
28/03/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,
25/03/2021,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,,2.250,,,,,,,,,,
24/03/2021,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,
23/03/2021,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,
22/03/2021,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,,2.300,,,,,,,,,,
21/03/2021,,24.000,F,Braga,x,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.000,C,ADO Den Haag,x,,3,,,,,,,,,,,,,,,,,28.000,C,Benevento,x,,0,,,,,,Quartos de final,F,Leicester,,,0,,,,,,30.000,C,PSG,x,3,0,,,,,,22.000,F,Randers FC,,,0,,,,,,24.000,C,Benfica,x,,0,,,,,,28.000,C,Nápoles,x,,0,,,,,,28.000,F,Fiorentina,x,3,3,,,,
20/03/2021,,,,,,,,,,,,,24.000,F,Portimonense,,,3,,,,,,24.000,C,Vitória SC,,,3,,,,,,,,,,,,,,,,,26.000,F,Colónia,x,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2021,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,
18/03/2021,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,Oitavos de final,F,BSC Young Boys,x,,3,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,Oitavos de final,F,AC Milan,x,,3,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,Oitavos de final,F,Shakhtar D.,x,,3,,,,,2.270,Oitavos de final,C,Man. United,x,,0,,,,
17/03/2021,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,,2.270,,,,,,,,,,
16/03/2021,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,,2.260,,,,,,,,,,
15/03/2021,2.240,,,,,,,,,,,2.240,,,,,,,,,,,2.240,,,,,,,,,,,2.240,,,,,,,,,,,2.240,,,,,,,,,,,2.240,,,,,,,,,,,2.240,,,,,,,,,,,2.240,,,,,,,,,,,2.240,,,,,,,,,,,2.240,23.000,F,Famalicão,,,1,,,,,2.240,,,,,,,,,,,2.240,,,,,,,,,,
14/03/2021,,,,,,,,,,,,,23.000,C,Paços Ferreira,,,3,,,,,,,,,,,,,,,,,26.000,F,PEC Zwolle,x,,3,,,,,,,,,,,,,,,,,27.000,F,Cagliari Calcio,x,,3,,,,,,28.000,C,West Ham,,,3,,,,,,,,,,,,,,,,,21.000,C,FC Midtjylland,,,1,,,,,,,,,,,,,,,,,27.000,F,Parma,x,,0,,,,,,27.000,C,Nápoles,x,2,0,,,,
13/03/2021,,23.000,C,Boavista,x,,3,,,,,,,,,,,,,,,,,23.000,F,Tondela,,,3,,,,,,,,,,,,,,,,,25.000,C,Hertha Berlim,x,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2021,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,29.000,F,Stade Reims,x,3,1,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,,2.290,,,,,,,,,,
